title,pair_id,sent_id,complex,label,simple,simp_sent_id,doc_pos,doc_quint,doc_len,pred,pred_l
item_p0006,p0006,19,"To be able to dispose of the bombs safely, youÕll also need an explosive ordnance disposal quali cation and years of experience.",ignore,[''],19,0.4878048780487805,2,41,You also need years of experience to get rid of them safely.,1
item_p0006,p0006,20,"To succeed as a bomb-disposal diver, you need ... to stay calm in stressful situations.",ignore,[''],20,0.5121951219512195,2,41,"To succeed as a diver, you need to stay calm in stressful situations.",1
item_p0006,p0006,21,"You work on your own at depth, with nil visibility and, if you donÕt like living in small con ned spaces with lots of other people, forget it.",ignore,[''],21,0.5365853658536586,2,41,You work on your own and have visibility with lots of other people.,1
item_p0006,p0006,22,Worst thing about the job: Expect to be away from home at least six months of the year.,ignore,[''],22,0.5609756097560976,2,41,The worst thing about the job: expect to be away from home for at least six months of the year.,1
item_p0006,p0006,23,"Social engineer Typical salary: Between £50,000 and £80,000, on average.",ignore,[''],23,0.5853658536585366,2,41,"The average engineer makes between $50,000 and $80,000, on average.",1
item_p0006,p0006,24,"Graduates start on £25,000 but salaries increase rapidly with quali cations and experience.",ignore,[''],24,0.6097560975609756,2,41,,3
item_p0006,p0006,25,The job: A social engineer is paid by a company to try to trick its employees into divulging con dential information that allows the engineer to access sensitive company data or the companyÕs computer network.,ignore,[''],25,0.6341463414634146,2,41,The job is a social engineer who is paid by a company to try to trick its employees into giving information about what the company does. This allows the engineer to see information about the company's computer network.,2
item_p0006,p0006,26,"Quali cations: Typically, social engineers have a degree in IT, although an understanding of psychology is useful, as is a background in marketing, teaching and customer service.",ignore,[''],26,0.6585365853658537,2,41,,3
item_p0006,p0006,27,"To succeed as a social engineer, you need ... the con dence to lie convincingly and the ability to t in almost anywhere without looking too out of place.",ignore,[''],27,0.6829268292682927,2,41,,3
item_p0006,p0006,28,You also need a strong sense of personal ethics and an understanding of the law.,ignore,[''],28,0.7073170731707317,2,41,People also need to have a good sense of how to follow the law.,1
item_p0006,p0006,29,Worst thing about the job: Other people may misunderstand your job: social engineers are not spies but most people think they are.,ignore,[''],29,0.7317073170731707,2,41,"The worst thing about your job is that you may think you are a spies. It's not that they are spies, but most people think they are.",2
item_p0006,p0006,30,"Power-line helicopter pilot Typical salary: £65,000 The job: To y close to high-voltage power lines in a helicopter so that the lines can be inspected with a camera and any potential faults and issues can be identi ed by the power company.",ignore,[''],30,0.7560975609756098,2,41,"Power-line helicopter pilot Typical salary: around $65,000. The job: To yap power lines in a helicopter. The power company can inspect the lines with a camera.",2
item_p0006,p0006,31,"Quali cations: A private-helicopter-pilot licence, a commercial pilotÕs licence and around 2,000 hours of experience ying at low levels in the type of helicopter the company usually uses.",ignore,[''],31,0.7804878048780488,2,41,"They have about 2,000 hours of experience doing jumps in the type of helicopter the company usually uses.",1
item_p0006,p0006,32,"To succeed as a power-line helicopter pilot, you need ... a steady hand and a cool head.",ignore,[''],32,0.8048780487804879,2,41,"To succeed as a power-line helicopter pilot, you need... a steady hand and a cool head.",0
item_p0006,p0006,33,"Typically, pilots must y beside the power line, sometimes as little as 20 feet away and just 30 feet off the ground.",ignore,[''],33,0.8292682926829268,2,41,"They have to be about 20 feet away from the power line. Sometimes, they are 30 feet off the ground.",2
item_p0006,p0006,34,"Worst thing about the job: ÒThere are no negatives,Ó says Robin Tutcher, chief helicopter pilot for Western Power Distribution overhead- power network.",ignore,[''],34,0.8536585365853658,2,41,The worst thing about the job:ire copies of the helicopter without taking any pictures.,1
item_p0006,p0006,35,"Private butler Typical salary: £60,000 to £90,000 The job: A private butler can be called on by his or her employer to do anything from wardrobe management to chauffeuring and pet care.",ignore,[''],35,0.8780487804878049,2,41,"The average butler earns $60,000 to $90,000 a year. The job is a private butler who can be called on by his or her boss to do anything from wardrobe management to taking care of the animals.",2
item_p0006,p0006,36,"Typical duties include managing other staff, serving at every meal, running errands, looking after guests, booking restaurants, house security, housekeeping, cooking and anything else the household needs.",ignore,[''],36,0.902439024390244,2,41,"The average person does a lot of other things like managing other workers and serving at every meal. They also have to run errands, look after guests, run restaurants, house security, housekeeping and cook.",2
item_p0006,p0006,37,Quali cations: You donÕt need any speci c quali cations but can do a course at the British Butler Academy or the British Butler Institute.,ignore,[''],37,0.926829268292683,2,41,You don't need any speci c quali cations: You can do a course at the British Butler Academy or a college in England.,1
item_p0006,p0006,38,"To succeed as a butler, you need ... the mindset of someone who genuinely thrives on looking after others.",ignore,[''],38,0.951219512195122,2,41,"But to succeed as a butler, you need the mindset of someone who genuinely cares about looking after others,"" he said.",1
item_p0006,p0006,39,Worst thing about the job: Long hours and an unpredictable work schedule mean itÕs dif cult to have a family life.,ignore,[''],39,0.975609756097561,2,41,The worst thing about the job is that it's not easy to work all the time. It's also difficult to have a family life.,2
item_p0006,p0006,40,"Butlers also suffer from isolation, cultural differences with their employer and Òhaving to work for people who arenÕt always niceÓ, says Sara Vestin, director of the British Butler Academy.",ignore,[''],40,1.0,2,41,They also have to work for people who are not their boss. Sara Vestin is head of the British Butler Academy.,2
item_p0007,p0007,0,"A lonely old man living in a crater on the moon is the unlikely focus of John Lewis’s Christmas 2015 advert, as the department store puts a charitable spin on its latest multi-million pound campaign.",ignore,[''],0,0.0357142857142857,2,28,A lonely old man living in a crater on the moon is the unlikely subject of John Lewis' Christmas 2015 advert.,1
item_p0007,p0007,1,"Amid increasing hype around John Lewis’s seasonal ad, which has come to mark the beginning of the Christmas shopping season for many, the department store will aim to use its profile to raise hundreds of thousands of pounds for Age UK.",ignore,[''],1,0.0714285714285714,2,28,There has been increasing pressure on John Lewis' seasonal ad. It has come to mark the beginning of the Christmas shopping season for many people. The department store hopes to use its fame to raise hundreds of thousands of pounds for the British group.,2
item_p0007,p0007,2,It will also encourage staff and customers to join up with their local branch of the charity to care for elderly people who might otherwise be alone over the holiday.,ignore,[''],2,0.1071428571428571,2,28,It will also encourage staff and customers to help elderly people who might otherwise be alone over the holiday.,1
item_p0007,p0007,3,"The retailer has spent £7m on a campaign that ranges from the slick TV ad to a smartphone game and merchandise, including glow-in-thedark pyjamas, as well as areas decked out like the surface of the moon in 11 stores.",ignore,[''],3,0.1428571428571428,2,28,The retailer has spent $7m on the campaign. It has included everything from the slick TV ad to a smartphone game and merchandise.,2
item_p0007,p0007,4,"After two years of successful ads featuring cuddly animals – a bear and hare, then a penguin – this time, the retailer is tugging at the heartstrings with a story of a young girl, Lily, who spots an old man living in a shack on the moon through her telescope.",ignore,[''],4,0.1785714285714285,2,28,"After two years of successful ads featuring cuddly animals, then a penguin, this time, the retailer is tugging at the heart with a story of a young girl, Lily. She spots an old man living in a shack on the moon through her telescope.",2
item_p0007,p0007,5,"The determined child tries sending him a letter and firing a note via bow and arrow, before floating him a present of a telescope tied to balloons, which finally enables them to make contact.",ignore,[''],5,0.2142857142857142,2,28,"The determined child tries sending him a letter and firing a note. Then, he's floating him a present of a telescope tied to balloons, which finally enables them to make contact.",2
item_p0007,p0007,6,"The ad’s strapline is: “Show someone they’re loved this Christmas”, which echoes Age UK’s own campaign: “No one should have no one at Christmas”.",ignore,[''],6,0.25,2,28,,3
item_p0007,p0007,7,"Profits from three products – a mug, gift tag and card – will go to the charity.",ignore,[''],7,0.2857142857142857,2,28,"The money will use three products: a mug, gift tag and card.",1
item_p0007,p0007,8,"“The charity really resonates with people at this time of year and the ad lends itself to thinking about someone who lives on your street that might not see anybody,” said Rachel Swift, head of marketing at John Lewis.",ignore,[''],8,0.3214285714285714,2,28,"The charity appeals to people this time of year, said Rachel Swift. She works at John Lewis.",2
item_p0007,p0007,9,The campaign features the Oasis track Half the World Away reinterpreted by little-known Norwegian artist Aurora.,ignore,[''],9,0.3571428571428571,2,28,On the other side of the fight is the Oasis track Half the World Away. This song is sung by a little-known Norwegian artist named Aurora.,2
item_p0007,p0007,10,The ad cost £1m to make.,ignore,[''],10,0.3928571428571428,2,28,The ad cost Tes1m to make.,0
item_p0007,p0007,11,"The moon scenes were shot at the Warner Bros Studios, where the Harry Potter films were made, and the specially built set was created by one of the team behind the latest Star Wars film, The Force Awakens.",ignore,[''],11,0.4285714285714285,2,28,"The moon scenes were shot at the Warner Bros. theater where the Harry Potter movies were made. A special set was created by one of the teams behind the latest Star Wars film, The Force Awakens.",2
item_p0007,p0007,12,"As in the last few years, John Lewis has drummed up interest in their most recent ad with a teaser campaign on TV and social media using the hashtag #OnTheMoon.",ignore,[''],12,0.4642857142857143,2,28,"John Lewis has become interested in the project. He recently put it on TV and social media, using the hashtag ""#OnTheMoon.",2
item_p0007,p0007,13,"There will be a full moon on Christmas Day 2015 – a complete coincidence, according to Swift.",ignore,[''],13,0.5,2,28,"It just happened that there will be a full moon on Christmas Day 2015, according to Swift.",1
item_p0007,p0007,14,"In 2014, the retailer also spent £7m on a campaign featuring a realistic animated penguin and a young boy playing together to the tune of John Lennon’s Real Love, sung by British singer-songwriter Tom Odell.",ignore,[''],14,0.5357142857142857,2,28,"In 2014, the retailer also spent $7m on a campaign featuring a realistic penguin and a young boy playing together.",1
item_p0007,p0007,15,"It had drummed up 22m views on YouTube by the first week of January, ahead of the 16.6m clocked by Sainsbury’s ad featuring First World War soldiers sharing a bar of chocolate, the UK’s next most popular ad of 2014.",ignore,[''],15,0.5714285714285714,2,28,"It had already been viewed 22m times on YouTube by the first week of January. In the same week, Sainsbury Bogda's ad had as many as 16.6m views. It features First World War soldiers sharing a bar of chocolate.",2
item_p0007,p0007,16,"Swift said that, despite the hype, John Lewis had stuck to the same strategy for the last five years.",ignore,[''],16,0.6071428571428571,2,28,"Even with the hype, Swift said she would stick to the same plan for the last five years.",1
item_p0007,p0007,17,"“It’s all about thoughtful gifting and going the extra mile for someone you love at Christmas,” she said.",ignore,[''],17,0.6428571428571429,2,28,"Silverglat said it's all about thoughtful. It's also about ""going the extra mile for someone you love at Christmas.""",2
item_p0007,p0007,18,"“We don’t go into it thinking, ‘This is going to be huge,’ just getting something right for the brand at this time of year and something we hope customers really love.” Sarah Vizard, news editor of trade journal Marketing Week, said John Lewis appeared to have reined in its efforts this time, with a lowerkey presence in stores despite a growing army of competitors.",ignore,[''],18,0.6785714285714286,2,28,"Popkin said John Lewis appeared to have done a great job this time of year. Mars One's president, Sarah Vizard, said they hoped customers would really like the new product.",2
item_p0007,p0007,19,"“There are definitely a lot more brands doing Christmas ads this year but I think a lot of those brands who tried to compete with John Lewis by doing something emotional and creative have gone back to what you can buy in store,” she said.",ignore,[''],19,0.7142857142857143,2,28,She said a lot more brands are doing Christmas ads this year.,1
item_p0007,p0007,20,“John Lewis still does the emotional piece the best.,ignore,[''],20,0.75,2,28,,3
item_p0007,p0007,21,This campaign is another great way of putting that across in a way that will resonate with customers.,ignore,[''],21,0.7857142857142857,2,28,,3
item_p0007,p0007,22,"I think people will think it is really cute.” Among those fighting for attention in the flurry of Christmas ads was sister chain, Waitrose, which launched its Christmas ad online on social media ahead of a TV debut during The X Factor.",ignore,[''],22,0.8214285714285714,2,28,,3
item_p0007,p0007,23,It used the agency which has created John Lewis’s Christmas ads for years.,ignore,[''],23,0.8571428571428571,2,28,It used the agency that has created John Lewis' Christmas ads for years.,1
item_p0007,p0007,24,"Burberry has launched what is only its second festive film, featuring Romeo Beckham and Elton John, while electrical chain Currys drafted in Jeff Goldblum for its first ever dedicated Christmas ad.",ignore,[''],24,0.8928571428571429,2,28,Burberry has launched what is only its second Christmas film.,1
item_p0007,p0007,25,"Asda, Lidl and Morrisons also launched their campaigns at the beginning of November.",ignore,[''],25,0.9285714285714286,2,28,"Asda, Lidl and Morrisons also began their campaigns at the beginning of November.",0
item_p0007,p0007,26,"Marc Bolland, chief executive of Marks & Spencer, which also launched its Christmas ad at the beginning of November, said that, in the first week of September, the most searched term on its website was Christmas.",ignore,[''],26,0.9642857142857144,2,28,"Marc Bolland runs Marks & Spencer, which also launched its Christmas ad at the beginning of November. He said that in the first week of September, the most searched term on its website was Christmas.",2
item_p0007,p0007,27,"Boots, another retailer launching its festive campaign in early November, is going back to a more traditional approach after a critically acclaimed ad in 2014, which featured a family going to great lengths to get together at Christmas.",ignore,[''],27,1.0,2,28,"boot camp is also back to the traditional way. In 2014, it showed a family going to the Christmas dinner.",2
item_p0008,p0008,0,"On an average day its outlets are a hive of social activity, hosting everything from business meetings to reading groups looking for that all-important morning caffeine rush.",ignore,[''],0,0.0357142857142857,2,28,"On an average day, its stores are involved in social activities. They host everything from business meetings to reading groups looking for that important morning caffeine rush.",2
item_p0008,p0008,1,But Starbucks should be careful what it wishes for.,ignore,[''],1,0.0714285714285714,2,28,But Starbucks should be careful what it wishes for.,0
item_p0008,p0008,2,"The direct action group UK Uncut plans to turn dozens of the coffee empire’s UK branches into crèches, refuges and homeless shelters to highlight the chain’s tax avoidance tactics.",ignore,[''],2,0.1071428571428571,2,28,The group UK Uncut plans to turn dozens of the coffee shop's branches into shelters. Its aim is to highlight the chain Malaysia's tax avoidance tactics.,2
item_p0008,p0008,3,"The announcement of the action comes on the day a Starbucks executive faces questions from the House of Commons Public Accounts Committee over why the company paid no corporation tax in the UK during the past three years, despite senior US management trumpeting the company’s profitable operations in Britain.",ignore,[''],3,0.1428571428571428,2,28,The announcement of the action comes on the day a Starbucks official faces questions from a government committee. The committee asked why the company paid no business taxes in the UK over the past three years.,2
item_p0008,p0008,4,"In his appearance before the committee, Starbucks’ Chief Financial Officer, Troy Alstead, will attempt to repair the company’s reputation, which continues to suffer because of the controversy.",ignore,[''],4,0.1785714285714285,2,28,Troy Alstead is the company's chief Financial Officer. He will attempt to repair its reputation.,2
item_p0008,p0008,5,MPs accused HM Revenue & Customs (HMRC) officials of having cosy relationships with big businesses.,ignore,[''],5,0.2142857142857142,2,28,The lawmakers accused officials of working with big businesses.,1
item_p0008,p0008,6,"Speaking about the arrangements with Starbucks, the Conservative MP Richard Bacon said: “It smells.",ignore,[''],6,0.25,2,28,"He said: ""It smells.",1
item_p0008,p0008,7,"And it doesn’t smell of coffee – it smells bad.” The campaign group UK Uncut is attempting to draw a link between government cuts, in particular those that affect women, and tax avoidance by multinational businesses.",ignore,[''],7,0.2857142857142857,2,28,"It doesn't smell bad. Indeed, it smells bad. The campaign group UK Uncut is trying to draw a link between government cuts, in particular those that affect women, and businesses that do business with the United Kingdom.",2
item_p0008,p0008,8,"Sarah Greene, a UK Uncut activist, said funding for refuges and rape crisis centres faced cuts unless companies paid their fair share of tax.",ignore,[''],8,0.3214285714285714,2,28,Sarah Greene is a fighter for women's rights in the UK. She said funding for refuges and rape crisis centers faced cuts unless companies paid their fair share of tax.,2
item_p0008,p0008,9,HMRC estimates around £32bn was lost to tax avoidance in 2011.,ignore,[''],9,0.3571428571428571,2,28,It is believed that around $32 billion was lost to the government in 2011.,1
item_p0008,p0008,10,Greene said the government could easily bring in billions that could fund vital services by clamping down on tax avoidance.,ignore,[''],10,0.3928571428571428,2,28,Greene said the government could easily bring in billions of dollars. It could do that by clamping down on tax dodging.,2
item_p0008,p0008,11,"The group, which rose to prominence after staging a sit-in at Vodafone stores, Topshop and Fortnum & Mason, turned its attentions to Starbucks last month after an investigation by Reuters discovered the company had paid only £8.6m in corporation tax since launching in the UK in 1998, despite cumulative sales of £3bn.",ignore,[''],11,0.4285714285714285,2,28,The group got out of the spotlight after it was discovered that the company had paid only $8.6 million in taxes since it started in the UK in 1998.,2
item_p0008,p0008,12,Longstanding Uncut campaigner Anna Walker said “We’ve chosen to really highlight the impact of the cuts on women.,ignore,[''],12,0.4642857142857143,2,28,Anna Walker has chosen to highlight the effect of the cuts on women.,1
item_p0008,p0008,13,So there is going to be a real focus on transforming Starbucks into those services that are being cut by the government … [such as] refuges and crèches.,ignore,[''],13,0.5,2,28,"So, there will be a real effort to turn Starbucks into those services that are being cut by the government.",1
item_p0008,p0008,14,"“Starbucks is a really great target because it is on every high street across the country and that’s what UK Uncut finds really important: people can take action in their local areas,” she said.",ignore,[''],14,0.5357142857142857,2,28,Silver says that Starbucks is a great target across the country. It says people can take action in their local areas.,2
item_p0008,p0008,15,"Several international organizations have faced criticism over their UK accounts, with Amazon, eBay, Facebook, Google and Ikea all paying little or no corporation tax despite large British operations.",ignore,[''],15,0.5714285714285714,2,28,"Several global groups have criticized their UK accounts. Amazon, eBay, Facebook, Google and Ikea all pay little or no taxes even though they are in the U.S.",2
item_p0008,p0008,16,"However, according to pollsters at YouGov’s BrandIndex, Starbucks has suffered the deepest damage to its image.",ignore,[''],16,0.6071428571428571,2,28,It has hurt the way it looks.,1
item_p0008,p0008,17,The coffee store chain insists it pays the correct level of taxes.,ignore,[''],17,0.6428571428571429,2,28,The coffee store chain insists it pays the correct level of taxes.,0
item_p0008,p0008,18,"The group Chief Executive, Howard Schultz, has said in a statement: “Starbucks has always paid taxes in the UK despite recent suggestions to the contrary.",ignore,[''],18,0.6785714285714286,2,28,Schultz saysStarwarming has always paid taxes in the UK.,1
item_p0008,p0008,19,"“Over the last three years alone, our company has paid more than £160m in various taxes, including National Insurance contributions, VAT and business rates.” Margaret Hodge, who chairs the Public Accounts Committee, told parliament last month that Apple, eBay, Facebook, Google and Starbucks had avoided nearly £900m of tax.",ignore,[''],19,0.7142857142857143,2,28,"Over the last three years alone, our company has paid more than $160m in various taxes. Margaret Hodge chairs Parliament and gave out Parliament a report last month. She said Apple, eBay, Facebook, Google and Starbucks had avoided nearly $900m of tax.",2
item_p0008,p0008,20,"The Prime Minister, David Cameron, responded to the claim by saying: “I’m not happy with the current situation.",ignore,[''],20,0.75,2,28,"The Prime Minister responded to the claim by saying: ""I fatm not happy with the current situation.",1
item_p0008,p0008,21,I think [HMRC] needs to look at it very carefully.,ignore,[''],21,0.7857142857142857,2,28,He said theRC needs to look at the problem very carefully.,1
item_p0008,p0008,22,"We do need to make sure we are encouraging these businesses to invest in our country as they are, but they should be paying fair taxes as well.” A spokeswoman for Starbucks said: “While the subject of tax law can be extremely complex, Starbucks respects and complies with tax laws and accounting rules in each of the 61 countries where we do business, including the UK – a market that we remain committed to for the long term.",ignore,[''],22,0.8214285714285714,2,28,A spokeswoman for Starbucks said that the law can be complicated. But it also complies with other laws.,2
item_p0008,p0008,23,We’ve posted the facts about our tax practices in the UK on our website.,ignore,[''],23,0.8571428571428571,2,28,We ain'tofficials've posted the facts about our tax practices in the UK on our website.,0
item_p0008,p0008,24,“Starbucks’ economic impact in the UK goes far beyond our stores and partners [employees].,ignore,[''],24,0.8928571428571429,2,28,The effect goes far beyond the stores and partners the company sells to.,1
item_p0008,p0008,25,"We spend hundreds of millions of pounds with local suppliers on milk, cakes and sandwiches, and on store design and renovations.",ignore,[''],25,0.9285714285714286,2,28,"We spend hundreds of millions of pounds with local suppliers on milk, cakes and sandwiches. And we spend that money on store design and construction.",2
item_p0008,p0008,26,"When you take into account the indirect employment created by Starbucks’ investments in the UK, the company’s extended economic impact to the UK economy exceeds £80m annually.",ignore,[''],26,0.9642857142857144,2,28,It has made a lot of money in the UK.,1
item_p0008,p0008,27,"“We hope that UK Uncut will respect the wellbeing of our partners and customers, and recognize the value that we add to the economy, creating jobs and apprenticeships, as well as paying our fair share of taxes in the UK.”",ignore,[''],27,1.0,2,28,He added that he hopes that UK Uncut will respect the people and jobs the country has.,1
item_p0009,p0009,0,The Moroccan city of Ouarzazate is used to big productions.,ignore,[''],0,0.0212765957446808,2,47,The Moroccan city of Ouarzazate is home to many big productions.,1
item_p0009,p0009,1,"On the edge of the Sahara Desert and at the centre of the North African countryÕs ÒOuallywoodÓ lm industry, it has played host to big-budget location shots in Lawrence of Arabia, The Mummy, The Living Daylights and even Game of Thrones.",ignore,[''],1,0.0425531914893617,2,47,"It has filmed movies in Lawrence of Arabia, The Mummy, The Living Daylights and even Game of Thrones.",1
item_p0009,p0009,2,"Now, the trading city, nicknamed the Òdoor of the desertÓ, is the location for another blockbuster Ð a complex of four linked solar mega-plants, which, alongside hydro and wind, will help provide nearly half of MoroccoÕs electricity from renewables by 2020 with, it is hoped, some spare to export to Europe.",ignore,[''],2,0.0638297872340425,2,47,"Now, the trading city is the location for another huge group of power plants. The network is made up of four linked solar-plants. The scientists hope it will help provide nearly half of Morocco's electricity by 2020.",2
item_p0009,p0009,3,The project is a key plank in MoroccoÕs ambitions to use its untapped deserts to become a global solar superpower.,ignore,[''],3,0.0851063829787234,2,47,The project is an important part of Morocco's efforts to become a global solar power.,1
item_p0009,p0009,4,"When the full complex is complete, it will be the largest concentrated solar power plant in the world and the rst phase, called Noor 1, will go live in November 2015.",ignore,[''],4,0.1063829787234042,2,47,"When the full solar system is complete, it will be the largest solar power plant in the world. The first stage will be called Noor 1, and it will live in November 2015.",2
item_p0009,p0009,5,The mirror technology it uses is less widespread and more expensive than the photovoltaic panels that are now familiar on roofs the world over but it will have the advantage of being able to continue producing power even after the sun goes down.,ignore,[''],5,0.1276595744680851,2,47,The mirror technology it uses is less common than the solar panels now common on roofs the world over. But it can still produce power even after the sun goes down.,2
item_p0009,p0009,6,The potential for solar power from the desert has been known for decades.,ignore,[''],6,0.1489361702127659,2,47,People have known for years that there could be solar power from the desert.,1
item_p0009,p0009,7,"In the days after the Chernobyl nuclear accident in 1986, the German particle physicist Gerhard Knies calculated that the worldÕs deserts receive enough energy in a few hours to provide for humanityÕs power needs for a whole year.",ignore,[''],7,0.1702127659574468,2,47,Gerhard Knies was a scientist in Germany. He studied the causes of the Chernobyl nuclear accident in 1986. He discovered that the world Vertical gardens receive enough energy in a few hours to run for a whole year.,2
item_p0009,p0009,8,"The challenge, though, has been capturing that energy and transporting it to the population centres where it is required.",ignore,[''],8,0.1914893617021276,2,47,"The challenge, though, has been capturing that energy.",1
item_p0009,p0009,9,"As engineers put the nishing touches to Noor 1, its 500,000 crescent-shaped solar mirrors glitter across the desert skyline.",ignore,[''],9,0.2127659574468085,2,47,"As engineers got ready, its 500,000 solar mirrors glitter across the desert landscape.",1
item_p0009,p0009,10,"The 800 rows follow the sun as it tracks across the heavens, whirring quietly every few minutes as their shadows slip further east.",ignore,[''],10,0.2340425531914893,2,47,"The 800 rows follow the sun as it tracks across the heavens, whirring quietly every few minutes.",1
item_p0009,p0009,11,"When they are nished, the four plants at Ouarzazate will occupy a space as big as MoroccoÕs capital city, Rabat, and generate 580 mega-watts (MW) of electricity, enough to power a million homes.",ignore,[''],11,0.2553191489361702,2,47,"The four plants will be in a place as big as Morocco's capital city of Rabat. Each one will generate 580 mega-w electricity, enough to power a million homes.",2
item_p0009,p0009,12,Noor 1 itself has a generating capacity of 160MW.,ignore,[''],12,0.2765957446808511,2,47,Noor 1 itself can generate 160 Mosque sites.,1
item_p0009,p0009,13,"MoroccoÕs Environment Minister, Hakima el-Haite, believes that solar energy could have the same impact on the region this century that oil production had in the last.",ignore,[''],13,0.2978723404255319,2,47,"Morocco's Environment Minister, Hakima el-Haite, believes that solar energy could be as important this year as it was in the last.",1
item_p0009,p0009,14,"But the $9bn project to make her countryÕs deserts boom was triggered by more immediate concerns, she said.",ignore,[''],14,0.3191489361702128,2,47,"But the $9 billion project to make her country's deserts a success was caused by more immediate concerns, she said.",1
item_p0009,p0009,15,ÒWe are not an oil producer.,ignore,[''],15,0.3404255319148936,2,47,�ighWe are not an oil producer.,0
item_p0009,p0009,16,"We import 94% of our energy as fossil fuels from abroad and that has big consequences for our state budget,Ó el-Haite told the Guardian.",ignore,[''],16,0.3617021276595745,2,47,We import 94 percent of our energy as fossil fuels from overseas.,1
item_p0009,p0009,17,"ÒWe also used to subsidize fossil fuels, which have a heavy cost, so when we heard about the potential of solar energy, we thought, ÔWhy not?ÕÓ Solar energy will make up a third of MoroccoÕs renewable energy supply by 2020, with wind and hydro taking the same share each.",ignore,[''],17,0.3829787234042553,2,47,"When scientists first heard about the power of solar energy, they thought, why not? By 2020, they believed, wind and hydro power will make up one-third of the energy in Morocco.",2
item_p0009,p0009,18,"ÒWe are very proud of this project,Ó el-Haite said.",ignore,[''],18,0.4042553191489361,2,47,"�sson said, ""We are very proud of this project.",0
item_p0009,p0009,19,ÒI think it is the most important solar plant in the world.Ó Each parabolic mirror is 12 metres high and focused on a steel pipeline carrying a Ôheat transfer solutionÕ (HTF) that is warmed to 393C as it snakes along the trough before coiling into a heat engine.,ignore,[''],19,0.425531914893617,2,47,� Sciences I think it is the most important solar plant in the world. Each is 12 feet high. They are focused on a steel pipeline. It is warmed to 393C as it snakes along the side before it runs into a heat engine.,2
item_p0009,p0009,20,"There, it is mixed with water to create steam that turns energy- generating turbines.",ignore,[''],20,0.4468085106382978,2,47,"There, it is mixed with water. The result is steam that turns energy- generating turbines.",2
item_p0009,p0009,21,"The HTF is made up of a synthetic thermal oil solution that is pumped towards a heat tank containing molten sands that can store heat energy for three hours, allowing the plant to power homes into the night.",ignore,[''],21,0.4680851063829787,2,47,It is made up of a type of oil. The sands are pumped towards a heat tank. The tank contains liquid sand that stores heat energy for three hours. This allows the power plant to power homes into the night.,2
item_p0009,p0009,22,The mirrors are spaced in tier formations to minimize damage from sand blown up by desert winds.,ignore,[''],22,0.4893617021276595,2,47,The mirrors are spaced in different levels. They are meant to limit damage from sand blown up by desert winds.,2
item_p0009,p0009,23,"Technicians say that the Noor 2 and 3 plants, due to open in 2017, will store energy for up to eight hours Ð opening the prospect of 24/7 solar energy in the Sahara and the surrounding region.",ignore,[''],23,0.5106382978723404,2,47,The 2 and 3 plants are due to open in 2017. Technicians say they will store energy for up to eight hours.,2
item_p0009,p0009,24,"ÒThe biggest challenge we faced was being able to nish the project on time with the performance level we needed to achieve,Ó said Rashid al-Bayad, the project director.",ignore,[''],24,0.5319148936170213,2,47,"� SciencesThe biggest challenge we faced was being able to nish the project on time with the performance level we needed to achieve,'' said Rashid al-Bayad, the project director.",0
item_p0009,p0009,25,"But, even as the rst phase of the project nears completion, Morocco is eyeing grander international ambitions.",ignore,[''],25,0.5531914893617021,2,47,Morocco is looking to have an international goal as the project gets closer.,1
item_p0009,p0009,26,"We are already involved in high tension transportation lines to cover the full south of Morocco and Mauritania as a rst step, says Ahmed Baroudi, manager of Societe dInvestissements Energetiques, the national renewable energy investment rm.",ignore,[''],26,0.574468085106383,2,47,,3
item_p0009,p0009,27,But he says the projects ultimate impact will go far wider  even as far as the Middle East.,ignore,[''],27,0.5957446808510638,2,47,But he says the project's effect will not be seen just in Europe.,1
item_p0009,p0009,28,"The ultimate objective given by his majesty the king is Mecca.""",ignore,[''],28,0.6170212765957447,2,47,,3
item_p0009,p0009,29,"Whether that ambition is achieved remains to be seen but exporting solar energy could have stabilizing effects within and between countries, according to the Moroccan solar energy agency (Masen).",ignore,[''],29,0.6382978723404256,2,47,,3
item_p0009,p0009,30,Talks are ongoing with Tunisia and energy exports northwards across the Mediterranean remain a key goal.,ignore,[''],30,0.6595744680851063,2,47,,3
item_p0009,p0009,31,"ÒWe believe that itÕs possible to export energy to Europe but, rst, we would have to build the interconnectors which donÕt yet exist,Ó said Maha el-Kadiri, a Masen spokeswoman.",ignore,[''],31,0.6808510638297872,2,47,"� Sciences believe that it is possible to export energy to Europe. But, rst, we would have to build the interconnectors. These don't yet exist, said Maha el-Kadiri, a Masen spokeswoman.",2
item_p0009,p0009,32,"ÒSpeci cally, we would have to build interconnections, which would not go through the existing one in Spain, and, then, start exporting.Ó Spain has itself prohibited new solar projects because of a lack of interconnectors to transmit the energy to France.",ignore,[''],32,0.7021276595744681,2,47,"� SciencesSpeci cally, we would have to build interconnections, which would not go through the existing one in Spain, and, then, start exporting. territoryally Spain has itself prohibited new solar projects because of a lack of interconnectors to send the energy to France.",0
item_p0009,p0009,33,The EU has set a target of ensuring that 10% of each member countryÕs power can be transported abroad by cable by 2020.,ignore,[''],33,0.723404255319149,2,47,,3
